Pin Designator,Net Name
1,bank1_addr[2]
2,bank1_addr[3]
3,VSS
4,VDD
5,bank1_addr[4]
6,bank0_write_done_all
7,bank1_addr[6]
8,bank1_addr[5]
9,bank1_addr[8]
10,bank1_addr[7]
11,bank1_addr[10]
12,bank1_addr[9]
13,bank0_init_done
14,bank1_addr[11]
15,bank0_init_pad_in[1]
16,bank0_init_pad_in[0]
17,VSS
18,VDD
19,bank0_init_pad_in[2]
20,VDD
21,bank0_init_en
22,bank0_init_pad_in[3]
23,VSEL_SL_1
24,VSS
25,VSEL_BL_1
26,VSEL_SL_0
27,VSEL_BL_0
28,VUNSEL_WL
29,VSEL_WL
30,VREAD
31,VSS
32,V5V
