Pin Designator,Net Name
1,VSS
2,bank1_err_retry_exhausted[2]
3,bank1_err_retry_exhausted[1]
4,VDD
5,bank1_err_retry_exhausted[0]
6,VDD
7,VSS
8,bank1_init_en
9,bank1_init_pad_in[3]
10,bank1_init_pad_in[2]
11,bank1_init_pad_in[1]
12,bank1_init_pad_in[0]
13,bank1_init_done
14,bank1_write_done_all
15,VSS
16,VDD
17,VDD
18,V5V
19,VUNSEL_WL
20,VSEL_WL
21,VREAD
22,VSEL_BL_0
23,VSEL_SL_1
24,VSS
25,VSEL_SL_0
26,REP_SEL[5]
27,REP_SEL[4]
28,REP_SEL[3]
29,VSEL_BL_1
30,REP_SEL[2]
31,REP_SEL[1]
32,REP_SEL[0]
